chrom,start,end,symbol,id,num_snps,ens_g,num_wins_2500bp,num_snps_2500bp
3,49977476,50114685,RBM6,10180,273.0,ENSG00000004534,6,255
3,48413708,48436190,FBXW12,285231,47.0,ENSG00000164049,1,49
3,48473579,48481529,CCDC51,79714,13.0,ENSG00000164051,1,21
3,48956280,49022971,ARIH2,10425,76.0,ENSG00000177479,2,72
3,48955220,48956818,ARIH2OS,646450,2.0,ENSG00000245910,1,8
3,48894355,48936426,SLC25A20,788,38.0,ENSG00000178537,1,40
3,48788092,48885270,PRKAR2A,5576,84.0,ENSG00000114302,2,71
3,48725435,48754920,IP6K2,51447,56.0,ENSG00000068745,2,56
3,48711277,48723334,NCKIPSD,51517,20.0,ENSG00000213672,1,30
3,48445260,48470872,PLXNB1,5364,27.0,ENSG00000164050,1,30
3,48658274,48659189,TMEM89,440955,2.0,ENSG00000183396,1,2
3,48601505,48632593,COL7A1,1294,29.0,ENSG00000114270,1,35
3,48599150,48601201,UCN2,90226,4.0,ENSG00000145040,1,9
3,48555116,48594227,PFKFB4,5210,45.0,ENSG00000114268,1,47
3,48506918,48509044,TREX1,11277,3.0,ENSG00000213689,1,7
3,48488113,48507708,ATRIP,84126,24.0,ENSG00000164053,1,31
3,48481685,48485537,TMA7,51372,11.0,ENSG00000232112,1,24
3,48636431,48647098,UQCRC1,7384,9.0,ENSG00000010256,1,12
3,50126340,50156397,RBM5,10181,35.0,ENSG00000003756,1,42
3,48662830,48709981,CELSR3,1951,53.0,ENSG00000008300,2,55
3,50229042,50235129,GNAT1,2779,4.0,ENSG00000114349,1,10
3,52350334,52434513,DNAH1,25981,112.0,ENSG00000114841,3,116
3,52328234,52328324,MIR135A1,406925,0.0,ENSG00000207926,1,4
3,52321835,52329272,GLYCTK,132158,13.0,ENSG00000168237,1,17
3,52302293,52302377,MIRLET7G,406890,0.0,ENSG00000199150,1,5
3,52288437,52312659,WDR82,80335,45.0,ENSG00000164091,2,52
3,52279808,52284615,PPM1M,132160,3.0,ENSG00000164088,1,12
3,52435019,52444121,BAP1,8314,5.0,ENSG00000163930,1,8
3,52255095,52265247,TLR9,54106,11.0,ENSG00000239732,1,22
3,52109248,52188706,POC1A,25886,100.0,ENSG00000164087,3,103
3,52096109,52099128,LINC00696,100128378,3.0,None,1,7
3,52082936,52090461,DUSP7,1849,7.0,ENSG00000164086,1,13
3,52027643,52029958,RPL29,6159,2.0,ENSG00000162244,1,9
3,52009041,52015216,ABHD14A,25864,6.0,ENSG00000248487,1,10
3,52017299,52023218,ACY1,95,6.0,ENSG00000243989,1,12
3,52232098,52248343,ALAS1,211,17.0,ENSG00000023330,1,19
3,52002525,52008646,ABHD14B,84836,5.0,ENSG00000114779,1,4
3,52444526,52457657,PHF7,51533,12.0,ENSG00000010318,1,16
3,52489523,52527088,NISCH,11188,77.0,ENSG00000010322,2,85
3,52828783,52843025,ITIH3,3699,22.0,ENSG00000162267,1,29
3,52811601,52826084,ITIH1,3697,41.0,ENSG00000055957,1,43
3,50192847,50226508,SEMA3F,6405,62.0,ENSG00000001617,2,68
3,52744795,52804965,NEK4,6787,140.0,ENSG00000114904,3,136
3,52739856,52742197,SPCS1,28972,5.0,ENSG00000114902,1,15
3,52728503,52737714,GLT8D1,55830,15.0,ENSG00000016864,1,18
3,52467267,52479043,SEMA3G,56920,16.0,ENSG00000010319,1,20
3,52726751,52726828,SNORD69,692109,0.0,ENSG00000212452,1,6
3,52723255,52723331,SNORD19,692089,1.0,ENSG00000269893,1,5
3,52719935,52728510,GNL3,26354,15.0,ENSG00000163938,1,18
3,52579367,52713739,PBRM1,55193,343.0,ENSG00000163939,7,306
3,52570620,52574586,SMIM4,440957,11.0,ENSG00000168273,1,19
3,52558384,52567793,NT5DC2,64943,25.0,ENSG00000168268,1,37
3,52529355,52558511,STAB1,23166,48.0,ENSG00000010327,2,54
3,52724753,52724846,SNORD19B,100113381,0.0,ENSG00000255198,1,7
3,51991469,52001482,PCBP4,57060,6.0,ENSG00000090097,1,7
3,52485106,52488057,TNNC1,7134,2.0,ENSG00000114854,1,11
3,51976360,51982883,PARP3,10039,7.0,ENSG00000041880,1,10
3,50400230,50540892,CACNA2D2,9254,199.0,ENSG00000007402,4,186
3,50392179,50396939,TMEM115,11070,2.0,ENSG00000126062,1,5
3,50388296,50391496,CYB561D2,11068,2.0,ENSG00000114395,1,5
3,50384918,50388486,NPRL2,10641,1.0,ENSG00000114388,1,3
3,50378536,50383156,ZMYND10,51364,3.0,ENSG00000004838,1,5
3,50362340,50365668,TUSC2,11334,2.0,ENSG00000114383,1,3
3,50606908,50622421,HEMK1,51409,19.0,ENSG00000114735,1,21
3,50355220,50360281,HYAL2,8692,2.0,ENSG00000068001,1,6
3,50330258,50336320,HYAL3,8372,5.0,ENSG00000186792,1,10
3,50325162,50330026,IFRD2,7866,3.0,ENSG00000214706,1,6
3,50316517,50325545,LSMEM2,132228,5.0,ENSG00000179564,1,8
3,51989329,51991520,GPR62,118442,2.0,ENSG00000180929,1,7
3,50305039,50314572,SEMA3B,7869,8.0,ENSG00000012171,1,15
3,50273646,50296786,GNAI2,2771,30.0,ENSG00000114353,1,33
3,50337319,50341032,HYAL1,3373,5.0,ENSG00000114378,1,12
3,50643884,50649262,CISH,1154,6.0,ENSG00000114737,1,11
3,50367216,50378367,RASSF1,11186,12.0,ENSG00000068028,1,14
3,50712510,50712594,MIR4787,100616138,0.0,ENSG00000272543,1,3
3,51895644,51897440,IQCF2,389123,4.0,ENSG00000184345,1,17
3,51907736,51909600,IQCF5,389124,4.0,ENSG00000214681,1,11
3,50654561,50686728,MAPKAPK3,7867,40.0,ENSG00000114738,1,38
3,51860898,51864874,IQCF3,401067,9.0,ENSG00000229972,1,14
3,51928891,51937386,IQCF1,132141,21.0,ENSG00000173389,1,25
3,51812576,51813203,IQCF6,440956,2.0,ENSG00000214686,1,7
3,50242691,50258406,SLC38A3,10991,21.0,ENSG00000188338,1,28
3,51705289,51738339,TEX264,51368,34.0,ENSG00000164081,1,38
3,51741080,51752625,GRM2,2912,10.0,ENSG00000164082,1,16
3,51575595,51697612,RAD54L2,23132,118.0,ENSG00000164080,3,105
3,51428698,51435336,RBM15B,29890,11.0,ENSG00000259956,1,18
3,51422691,51426828,MANF,7873,9.0,ENSG00000145050,1,14
3,51967441,51975957,RRP9,9136,10.0,ENSG00000114767,1,12
3,50712671,51421629,DOCK3,1795,1418.0,ENSG00000088538,26,1287
4,110609784,110624629,CASP6,839,30.0,ENSG00000138794,1,40
4,110769339,110793471,LRIT3,345193,54.0,ENSG00000183423,2,59
4,110661847,110723335,CFI,3426,171.0,ENSG00000205403,4,159
4,110736665,110745893,GAR1,54433,23.0,ENSG00000109534,1,29
4,110354970,110461615,SEC24B,10427,234.0,ENSG00000138802,5,207
4,110749149,110765861,RRH,10692,51.0,ENSG00000180245,1,47
4,110631144,110651242,PLA2G12A,81579,35.0,ENSG00000123739,1,39
4,110834039,110934118,EGF,1950,224.0,ENSG00000138798,5,214
4,113196781,113207059,TIFA,92610,39.0,ENSG00000145365,1,41
4,111397228,111484493,ENPEP,2028,194.0,ENSG00000138792,4,186
4,111538579,111563279,PITX2,5308,46.0,ENSG00000164093,1,46
4,113152894,113191211,AP1AR,55435,68.0,ENSG00000138660,2,70
4,113218498,113363764,ALPK1,80216,441.0,ENSG00000073331,9,409
4,113434671,113437328,NEUROG2,63973,5.0,ENSG00000178403,1,19
4,110351118,110354973,SEC24B-AS1,100533182,10.0,ENSG00000247950,1,14
4,113970784,114304896,ANK2,287,1133.0,ENSG00000145362,22,1055
4,113569029,113569713,MIR302B,442894,2.0,ENSG00000284463,1,10
4,113558611,113578748,LARP7,51574,42.0,ENSG00000174720,1,48
4,110970228,111119771,ELOVL6,79071,586.0,ENSG00000170522,11,532
4,109731876,110223799,COL25A1,84570,1681.0,ENSG00000188517,31,1524
4,106603784,106629881,INTS12,57117,60.0,ENSG00000138785,2,69
4,109541721,109551639,RPL34,6164,22.0,ENSG00000109475,1,33
4,104510624,104640973,TACR3,6870,463.0,ENSG00000169836,9,412
4,104026962,104119566,CENPE,1062,197.0,ENSG00000138778,4,187
4,103998781,104021024,BDH2,56898,54.0,ENSG00000164039,2,54
4,114028018,114028111,MIR1243,100302188,0.0,ENSG00000283193,1,31
4,105389462,105416058,CXXC4,80319,33.0,ENSG00000168772,1,31
4,106067841,106200960,TET2,54790,333.0,ENSG00000168769,7,306
4,106290233,106395227,PPA2,27068,478.0,ENSG00000138777,9,429
4,106473776,106602070,ARHGEF38,54848,367.0,ENSG00000236699,7,347
4,106482747,106491392,ARHGEF38-IT1,100874374,33.0,ENSG00000249885,1,45
4,109571740,109588978,OSTC,58505,56.0,ENSG00000198856,2,53
4,106631969,106768882,GSTCD,79807,358.0,ENSG00000138780,7,328
4,106967232,107237423,TBCK,93627,633.0,ENSG00000145348,12,576
4,107236766,107270381,AIMP1,9255,85.0,ENSG00000164022,2,82
4,107279339,107288592,GIMD1,100507096,32.0,ENSG00000250298,1,41
4,107842958,107957453,DKK2,27123,330.0,ENSG00000155011,7,321
4,108534821,108641419,PAPSS1,9061,350.0,ENSG00000138801,7,331
4,108745720,108836204,SGMS2,166929,204.0,ENSG00000164023,4,199
4,108852716,108874613,CYP2U1,113612,78.0,ENSG00000155016,2,85
4,108910869,108956331,HADH,3033,121.0,ENSG00000138796,3,122
4,108968700,109090112,LEF1,51176,236.0,ENSG00000138795,5,218
4,106816596,106892828,NPNT,255743,211.0,ENSG00000168743,4,196
4,114372187,114683083,CAMK2D,817,829.0,ENSG00000145349,15,740
4,123533782,123542212,IL21,59067,19.0,ENSG00000138684,1,25
4,115519610,115598202,UGT8,7368,168.0,ENSG00000174607,4,166
4,122737598,122745088,CCNA2,890,18.0,ENSG00000145386,1,25
4,122745483,122791652,BBS7,55212,93.0,ENSG00000138686,2,88
4,122800182,122872909,TRPC3,7222,144.0,ENSG00000138741,3,128
4,123091757,123283914,KIAA1109,84162,313.0,ENSG00000138688,6,279
4,123300594,123350947,ADAD1,132612,108.0,ENSG00000164113,3,105
4,123372625,123377650,IL2,3558,6.0,ENSG00000109471,1,13
4,123651343,123653613,CETN4P,729338,10.0,ENSG00000199293,1,16
4,123653856,123666098,BBS12,166379,33.0,ENSG00000181004,1,47
4,123747862,123819390,FGF2,2247,316.0,ENSG00000138685,7,303
4,122722471,122738176,EXOSC9,5393,38.0,ENSG00000123737,1,45
4,123813798,123843761,NUDT6,11162,138.0,ENSG00000170917,3,144
4,124317949,124324915,SPRY1,10252,24.0,ENSG00000164056,1,32
4,125585203,125633887,ANKRD50,57182,102.0,ENSG00000151458,2,95
4,126237566,126414087,FAT4,79633,501.0,ENSG00000196159,10,480
4,126428413,126428462,MIR2054,100302267,0.0,ENSG00000283550,1,13
4,128554086,128637934,INTU,27152,141.0,ENSG00000164066,3,140
4,128651554,128695447,SLC25A31,83447,71.0,ENSG00000151475,2,70
4,103946651,103998170,SLC9B2,133308,60.0,ENSG00000164038,2,58
4,128802015,128820377,PLK4,10733,25.0,ENSG00000142731,1,31
4,128703452,128754526,HSPA4L,22824,71.0,ENSG00000164070,2,63
4,123844224,124240604,SPATA5,166378,1488.0,ENSG00000145375,28,1364
4,114821439,114900878,ARSJ,79642,238.0,ENSG00000180801,5,225
4,122685739,122687963,PP12613,100192379,9.0,ENSG00000226757,1,35
4,122249796,122302181,QRFPR,84109,304.0,ENSG00000186867,6,296
4,115577914,115578010,MIR577,693162,1.0,ENSG00000207931,1,6
4,115748926,116035032,NDST4,64579,752.0,ENSG00000138653,14,683
4,117220880,117220924,MIR1973,100302290,0.0,ENSG00000284253,1,12
4,118004709,118006736,TRAM1L1,133022,1.0,ENSG00000174599,1,15
4,118955499,119179789,NDST3,9348,774.0,ENSG00000164100,15,711
4,119199916,119200978,SNHG8,100093630,5.0,ENSG00000225091,1,18
4,119201192,119273922,PRSS12,8492,201.0,ENSG00000164099,4,191
4,119437494,119475359,CEP170P1,645455,122.0,ENSG00000143702,3,125
4,119606573,119632077,METTL14,57721,63.0,ENSG00000145388,2,71
4,122589151,122618147,ANXA5,308,143.0,ENSG00000164111,4,151
4,119643977,119757326,SEC24D,9871,401.0,ENSG00000150961,8,386
4,120056938,120108944,MYOZ2,51778,189.0,ENSG00000172399,4,179
4,120133781,120216673,USP53,54532,277.0,ENSG00000145390,6,256
4,120217573,120225600,C4orf3,401152,25.0,ENSG00000164096,1,35
4,120238404,120243316,FABP2,2169,41.0,ENSG00000145384,2,75
4,120415549,120549981,PDE5A,8654,459.0,ENSG00000138735,9,402
4,120980578,120988013,MAD2L1,4085,24.0,ENSG00000164109,1,41
4,121615928,121844013,PRDM5,11107,985.0,ENSG00000138738,19,907
4,121956781,121993673,NDNF,79625,103.0,ENSG00000173376,3,110
4,122052563,122148621,TNIP3,79931,297.0,ENSG00000050730,6,293
4,119809995,119982402,SYNPO2,171024,610.0,ENSG00000172403,12,571
4,103822084,103940896,SLC9B1,150159,290.0,ENSG00000164037,6,271
4,87744620,87770416,SLC10A6,345274,39.0,ENSG00000145283,1,45
4,103717132,103748708,UBE2D3,7323,84.0,ENSG00000109332,2,87
4,87515467,87736328,PTPN13,5783,673.0,ENSG00000163629,13,618
4,87797357,87813575,C4orf36,132989,50.0,ENSG00000163633,2,58
4,87856153,88062206,AFF1,4299,581.0,ENSG00000172493,10,479
4,88082213,88141674,KLHL8,57563,110.0,ENSG00000145332,3,110
4,88221646,88221735,MIR5705,100847027,0.0,ENSG00000263981,1,19
4,88224940,88244056,HSD17B13,345275,62.0,ENSG00000170509,2,68
4,88257690,88312455,HSD17B11,51170,223.0,ENSG00000198189,5,203
4,88343727,88380606,NUDT9,53343,103.0,ENSG00000170502,3,104
4,88394487,88450655,SPARCL1,8404,207.0,ENSG00000152583,5,201
4,88529680,88538025,DSPP,1834,31.0,ENSG00000152591,1,39
4,88571453,88585512,DMP1,1758,37.0,ENSG00000152592,2,52
4,88720701,88733601,IBSP,3381,46.0,ENSG00000029559,2,54
4,88754120,88767968,MEPE,56955,40.0,ENSG00000152595,2,62
4,88896801,88904563,SPP1,6696,21.0,ENSG00000118785,1,31
4,88928798,88998931,PKD2,5311,166.0,ENSG00000118762,4,162
4,89011415,89080011,ABCG2,9429,200.0,ENSG00000118777,4,194
4,89178760,89205983,PPM1K,152926,50.0,ENSG00000163644,2,54
4,89299890,89364249,HERC6,55008,63.0,ENSG00000138642,2,67
4,89378267,89427319,HERC5,51191,41.0,ENSG00000138646,1,40
4,86936275,87374283,MAPK10,5602,1369.0,ENSG00000109339,26,1258
4,86643620,86643686,MIR4451,100616349,0.0,ENSG00000266421,1,13
4,86396283,86923823,ARHGAP24,83478,1763.0,ENSG00000138639,33,1610
4,85887970,85928168,WDFY3-AS2,404201,42.0,ENSG00000180769,1,41
4,82348218,82393061,RASGEF1B,153020,95.0,ENSG00000138670,3,104
4,128838959,128887139,MFSD8,256471,70.0,ENSG00000164073,2,70
4,83274466,83295149,HNRNPD,3184,54.0,ENSG00000138668,2,60
4,83351725,83382244,ENOPH1,58478,88.0,ENSG00000145293,2,82
4,83405603,83483126,TMEM150C,441027,181.0,ENSG00000249242,4,188
4,83534265,83542590,LINC00575,439934,77.0,ENSG00000231782,2,86
4,83550689,83720010,SCD5,79966,888.0,ENSG00000145284,17,825
4,83674489,83674583,MIR575,693160,0.0,ENSG00000207746,1,9
4,83739813,83812419,SEC31A,22872,189.0,ENSG00000138674,4,173
4,89442128,89444952,PYURF,100996939,0.0,ENSG00000145337,1,2
4,83821836,83841284,THAP9,79725,38.0,ENSG00000168152,1,40
4,83956238,83996971,COPS4,51138,50.0,ENSG00000138663,1,49
4,84011210,84031012,PLAC8,51316,53.0,ENSG00000145287,2,53
4,84184976,84206067,COQ2,27235,48.0,ENSG00000173085,2,53
4,84213613,84256034,HPSE,10855,122.0,ENSG00000173083,3,117
4,84328498,84377025,HELQ,113510,95.0,ENSG00000163312,2,90
4,84377117,84382929,MRPS18C,51023,15.0,ENSG00000163319,1,24
4,85414435,85419387,NKX6-1,4825,7.0,ENSG00000163623,1,12
4,85504056,85572493,CDS1,1040,120.0,ENSG00000163624,3,117
4,85590692,85887544,WDFY3,23001,376.0,ENSG00000163625,7,334
4,83845755,83931982,LIN54,132660,209.0,ENSG00000189308,4,190
4,89442724,89442940,PIGY,84992,0.0,ENSG00000255072,1,2
4,89513573,89629693,HERC3,8916,291.0,ENSG00000287542,6,273
4,89617065,89619023,NAP1L5,266812,6.0,ENSG00000177432,1,17
4,100081750,100082804,PCNAP1,359806,2.0,ENSG00000235408,1,11
4,100123794,100140403,ADH6,130,36.0,ENSG00000172955,1,42
4,100197522,100212185,ADH1A,124,36.0,ENSG00000187758,1,47
4,100227526,100242572,ADH1B,125,40.0,ENSG00000196616,2,55
4,100257648,100273917,ADH1C,126,127.0,ENSG00000248144,3,137
4,100333417,100356291,ADH7,131,87.0,ENSG00000196344,3,102
4,100432160,100463460,C4orf17,84103,162.0,ENSG00000138813,4,164
4,100467863,100485189,TRMT10A,93587,77.0,ENSG00000145331,2,91
4,100485239,100545154,MTTP,4547,283.0,ENSG00000138823,6,277
4,100044832,100065449,ADH4,127,163.0,ENSG00000198099,4,176
4,100737980,100791346,DAPP1,27071,214.0,ENSG00000070190,5,205
4,100817406,100867883,DNAJB14,79982,92.0,ENSG00000164031,2,88
4,101107026,101111655,DDIT4L,115265,31.0,ENSG00000145358,1,48
4,101316497,101439250,EMCN,51705,393.0,ENSG00000164035,8,358
4,101944586,102268628,PPP3CA,5530,787.0,ENSG00000138814,15,721
4,102268933,102270040,FLJ20021,90024,2.0,ENSG00000254531,1,7
4,102711763,102995969,BANK1,55024,735.0,ENSG00000153064,14,660
4,103182820,103266655,SLC39A8,64116,233.0,ENSG00000138821,5,218
4,103422485,103538459,NFKB1,4790,270.0,ENSG00000109320,6,256
4,103552642,103682151,MANBA,4126,258.0,ENSG00000109323,5,249
4,100799494,100815703,LAMTOR3,8649,26.0,ENSG00000109270,1,32
4,103790134,103813963,CISD2,493856,53.0,ENSG00000145354,2,53
4,99992129,100009931,ADH5,128,92.0,ENSG00000197894,3,102
4,99916787,99983960,METAP1,23173,191.0,ENSG00000164024,4,198
4,89642865,89651254,FAM13A-AS1,285512,28.0,ENSG00000248019,1,33
4,89647104,89978346,FAM13A,10144,1104.0,ENSG00000138640,20,995
4,90033967,90036052,TIGD2,166815,4.0,ENSG00000180346,1,27
4,90165428,90229161,GPRIN3,285513,158.0,ENSG00000185477,4,158
4,90645249,90759447,SNCA,6622,421.0,ENSG00000145335,9,411
4,90816051,90875780,MMRN1,22915,150.0,ENSG00000138722,3,150
4,91048683,92523370,CCSER1,401145,4930.0,ENSG00000184305,89,4417
4,93225549,94693649,GRID2,2895,4187.0,ENSG00000152208,75,3748
4,94750077,94751142,ATOH1,474,0.0,ENSG00000172238,1,10
4,99918537,99918611,MIR3684,100500867,0.0,ENSG00000265213,1,16
4,95128758,95212443,SMARCAD1,56916,205.0,ENSG00000163104,4,185
4,95373007,95589378,PDLIM5,10611,503.0,ENSG00000163110,10,477
4,95972829,96079601,BMPR1B,658,269.0,ENSG00000138696,5,250
4,96083655,96470361,UNC5C,8633,1434.0,ENSG00000182168,27,1311
4,96761238,96762625,PDHA2,5161,1.0,ENSG00000163114,1,25
4,98288076,98411315,STPG2-AS1,101410545,170.0,ENSG00000251620,4,165
4,98480024,99064391,STPG2,285555,1906.0,ENSG00000163116,35,1726
4,99182526,99365012,RAP1GDS1,5910,355.0,ENSG00000138698,7,321
4,99391517,99579812,TSPAN5,10098,549.0,ENSG00000168785,11,507
4,99799606,99850243,EIF4E,1977,168.0,ENSG00000151247,4,158
4,95219706,95264027,HPGDS,27306,105.0,ENSG00000163106,3,109
4,128982502,129132289,LARP1B,55132,396.0,ENSG00000138709,8,363
4,177241089,177253396,SPCS3,60559,61.0,ENSG00000129128,2,74
4,129805151,130014764,SCLT1,132320,517.0,ENSG00000151466,10,468
4,170541671,170644338,CLCN3,1182,288.0,ENSG00000109572,6,262
4,170907747,170947429,MFAP3L,9848,95.0,ENSG00000198948,3,104
4,170981372,171011183,AADAT,51166,86.0,ENSG00000109576,2,88
4,172734574,173961558,GALNTL6,442117,3139.0,ENSG00000174473,57,2843
4,174089903,174245118,GALNT7,51809,304.0,ENSG00000109586,6,288
4,174252526,174254920,HMGB2,3148,9.0,ENSG00000164104,1,16
4,174292092,174298683,SAP30,8819,9.0,ENSG00000164105,1,12
4,174309298,174320617,SCRG1,11341,23.0,ENSG00000164106,1,26
4,174447651,174451378,HAND2,9464,1.0,ENSG00000164107,1,8
4,175157809,175205402,FBXO8,26269,117.0,ENSG00000164117,3,108
4,175205054,175254531,CEP44,80817,98.0,ENSG00000164118,2,95
4,175344945,175345015,MIR4276,100423042,0.0,ENSG00000265846,1,11
4,175411327,175444049,HPGD,3248,131.0,ENSG00000164120,3,133
4,175563197,175750465,GLRA3,8001,804.0,ENSG00000145451,15,741
4,175839508,175899331,ADAM29,11086,237.0,ENSG00000168594,5,228
4,176554087,176923842,GPM6A,2823,1226.0,ENSG00000150625,23,1107
4,176986984,177103979,WDR17,116966,455.0,ENSG00000150627,9,422
4,177105724,177116822,SPATA4,132851,40.0,ENSG00000150628,1,45
4,177134825,177190373,ASB5,140458,271.0,ENSG00000164122,6,266
4,170314420,170533778,NEK1,4750,579.0,ENSG00000137601,11,538
4,170015406,170192249,SH3RF1,57630,488.0,ENSG00000154447,9,436
4,169908741,169931468,CBR4,84869,50.0,ENSG00000145439,2,58
4,169418216,169849608,PALLD,23022,1439.0,ENSG00000129116,27,1317
4,164245116,164253947,NPY1R,4886,27.0,ENSG00000164128,1,40
4,164265090,164273086,NPY5R,4889,26.0,ENSG00000164129,1,40
4,164392246,164395047,TKTL2,84076,2.0,ENSG00000151005,1,15
4,164415672,164441691,TMA16,55319,57.0,ENSG00000198498,2,56
4,165118158,165118863,ANP32C,23520,3.0,ENSG00000248546,1,19
4,165630610,165630646,MIR5684,100847071,0.0,ENSG00000263800,1,34
4,165875597,165898818,TRIM61,391712,63.0,ENSG00000183439,2,63
4,165878099,165880273,FAM218A,152756,7.0,ENSG00000250486,1,13
4,165953150,165962896,TRIM60,166655,12.0,ENSG00000176979,1,28
4,177604690,177713895,VEGFC,7424,325.0,ENSG00000150630,7,303
4,165997229,166034024,TMEM192,201931,108.0,ENSG00000170088,3,118
4,166198943,166201175,GK3P,2713,10.0,ENSG00000201512,1,27
4,166248817,166264314,MSMO1,6307,70.0,ENSG00000052802,2,79
4,166300096,166419482,CPE,1363,587.0,ENSG00000109472,11,536
4,166307393,166307489,MIR578,693163,0.0,ENSG00000207559,1,14
4,166794409,167025609,TLL1,7092,617.0,ENSG00000038295,12,573
4,167654535,168155741,SPOCK3,50859,1856.0,ENSG00000196104,34,1678
4,169013687,169108893,ANXA10,11199,262.0,ENSG00000109511,5,249
4,169137441,169239958,DDX60,55601,355.0,ENSG00000137628,7,326
4,169277885,169401638,DDX60L,91351,510.0,ENSG00000181381,10,474
4,166131170,166244308,KLHL2,11275,333.0,ENSG00000109466,7,302
4,178230990,178284092,NEIL3,55247,181.0,ENSG00000109674,4,172
4,178351928,178363657,AGA,175,30.0,ENSG00000038002,1,44
4,181985242,182080302,LINC00290,728081,453.0,ENSG00000248197,9,410
4,186320693,186347139,UFSP2,55325,80.0,ENSG00000109775,2,91
4,186350544,186370821,C4orf47,441054,87.0,ENSG00000205129,2,89
4,186366337,186392913,CCDC110,256309,98.0,ENSG00000168491,3,117
4,186421814,186456712,PDLIM3,27295,82.0,ENSG00000154553,2,93
4,186506597,186877870,SORBS2,8470,1674.0,ENSG00000154556,32,1561
4,186990308,187006252,TLR3,7098,59.0,ENSG00000164342,2,62
4,187070326,187093817,FAM149A,25854,102.0,ENSG00000109794,2,99
4,187110185,187112644,FLJ38576,651430,18.0,ENSG00000279943,1,40
4,187112673,187134617,CYP4V2,285440,103.0,ENSG00000145476,3,112
4,186317839,186321390,ANKRD37,353322,14.0,ENSG00000186352,1,28
4,187148671,187179625,KLKB1,3818,153.0,ENSG00000164344,4,153
4,187454808,187476537,MTNR1A,4543,86.0,ENSG00000168412,2,98
4,187508936,187644987,FAT1,2195,457.0,ENSG00000083857,9,408
4,188225236,188426767,LOC339975,339975,557.0,None,11,517
4,188916924,188926199,ZFP42,132625,29.0,ENSG00000179059,1,29
4,189012426,189026744,TRIML2,205860,97.0,ENSG00000179046,3,118
4,189060597,189068649,TRIML1,339976,88.0,ENSG00000184108,3,109
4,190861973,190884359,FRG1,2483,66.0,ENSG00000109536,2,71
4,190992203,190993669,DUX4L6,653544,0.0,ENSG00000200354,0,0
4,82009836,82126214,PRKG2,5593,345.0,ENSG00000138669,7,306
4,187187117,187210835,F11,2160,69.0,ENSG00000088926,2,84
4,164049822,164088073,NAF1,92345,81.0,ENSG00000145414,2,83
4,186285031,186300152,LRP2BP,55805,50.0,ENSG00000109771,2,63
4,186064416,186071538,SLC25A4,291,13.0,ENSG00000151729,1,23
4,183245098,183724177,TENM3,55714,1950.0,ENSG00000218336,36,1786
4,183090445,183090531,MIR1305,100302270,0.0,ENSG00000221227,1,12
4,183811243,183838630,DCTD,1635,137.0,ENSG00000129187,4,156
4,184018173,184020352,WWC2-AS2,152641,4.0,ENSG00000251359,1,9
4,184020462,184241929,WWC2,80014,445.0,ENSG00000151718,9,401
4,184239219,184241927,CLDN22,53842,2.0,ENSG00000177300,1,9
4,184242916,184243579,CLDN24,100132463,2.0,ENSG00000185758,1,7
4,184365788,184369049,CDKN2AIP,55602,7.0,ENSG00000168564,1,22
4,184415889,184425668,LOC389247,389247,29.0,None,1,49
4,186131283,186285120,SNX25,83891,510.0,ENSG00000109762,10,468
4,184426219,184432249,ING2,3622,19.0,ENSG00000168556,1,28
4,184580419,184634747,TRAPPC11,60684,194.0,ENSG00000168538,4,191
4,184826508,184938875,STOX2,56977,358.0,ENSG00000173320,7,336
4,185009858,185139114,ENPP6,133121,479.0,ENSG00000164303,10,464
4,185308875,185395726,IRF2,3660,314.0,ENSG00000168310,6,297
4,185548849,185570629,CASP3,836,57.0,ENSG00000164305,2,66
4,185676748,185747215,ACSL1,2180,242.0,ENSG00000151726,5,242
4,185719450,185720200,SLED1,643036,1.0,ENSG00000249138,1,34
