chrom,start,end,starthg38,endhg38,ens_g,symbol,entrez_id
5,53813592,53842416,54517758,54546586,ENSG00000178996,SNX18,112574
5,57878938,58147406,58583074,58859394,ENSG00000152932,RAB3C,115827
5,57749809,57755966,58453981,58460086,ENSG00000145632,PLK2,10769
5,54320106,54329960,55024255,55034570,ENSG00000113088,GZMK,3003
5,54398473,54406080,55102645,55110252,ENSG00000145649,GZMA,3001
5,54408798,54469005,55112994,55173175,ENSG00000164287,CDC20B,166979
5,54455983,54463129,55160170,55167297,ENSG00000164294,GPX8,493869
5,54466359,54466450,55170531,55170622,ENSG00000198983,MIR449A,554213
5,54466473,54466570,55170645,55170742,ENSG00000207728,MIR449B,693123
5,54468089,54468181,55172261,55172353,ENSG00000251856,MIR449C,100313923
5,54515424,54523143,55219563,55227315,ENSG00000234602,MCIDAS,345643
5,54526980,54529508,55231151,55233608,ENSG00000152669,CCNO,10309
5,54552072,54603521,55256054,55307694,ENSG00000067248,DHX29,54505
5,54804677,54804754,55508849,55508926,ENSG00000265135,MIR5687,100847019
5,54824669,54830370,55530155,55530701,ENSG00000207460,RNF138P1,379013
5,54921672,55008554,55625847,55712324,ENSG00000177058,SLC38A9,153129
5,55033844,55112974,55738060,55817157,ENSG00000152670,DDX4,54514
5,55147206,55213165,55851356,55922850,ENSG00000164509,IL31RA,133396
5,55230924,55290821,55935094,55994963,ENSG00000134352,IL6ST,3572
5,55290994,55299475,55995182,55995814,ENSG00000227908,FLJ31104,441072
5,55395506,55529186,56099679,56233330,ENSG00000164512,ANKRD55,79722
5,56110899,56191978,56815548,56896152,ENSG00000095015,MAP3K1,4214
5,56205086,56213165,56909595,56917348,ENSG00000155542,SETD9,133383
5,56215428,56247954,56919602,56952125,ENSG00000155545,MIER3,166968
5,56509900,56560506,57174058,57264673,ENSG00000062194,GPBP1,65056
5,56775842,56778636,57480017,57482811,ENSG00000169067,ACTBL2,345651
5,57787329,57792185,58491434,58497090,ENSG00000175857,GAPT,202309
5,36876860,37065921,36876768,37066413,ENSG00000164190,NIPBL,25836
5,36606456,36688436,36596587,36688331,ENSG00000079215,SLC1A3,6507
5,36249103,36302011,36246912,36301902,ENSG00000164188,RANBP3L,202151
5,1708899,1708983,1708784,1708868,ENSG00000263746,MIR4277,100422966
5,1798498,1799956,1798385,1801366,ENSG00000171421,MRPL36,64979
5,1801495,1816167,1801406,1816048,ENSG00000145494,NDUFS6,4726
5,1877540,1882880,1877412,1887236,ENSG00000113430,IRX4,50805
5,2746278,2751769,2745844,2751662,ENSG00000170561,IRX2,153572
5,2752261,2755511,2752130,2755081,ENSG00000207001,C5orf38,153571
5,3596167,3601517,3595831,3601403,ENSG00000170549,IRX1,79192
5,5140442,5320412,5140329,5320304,ENSG00000145536,ADAMTS16,170690
5,6372038,6378639,6371873,6378547,ENSG00000133398,MED10,84246
5,6448735,6496834,6448858,6496723,ENSG00000215218,UBE2QL1,134111
5,6599351,6633473,6599238,6633044,ENSG00000037474,NSUN2,54888
5,6633499,6669675,6633439,6674386,ENSG00000145545,SRD5A1,6715
5,6827965,6828034,6827852,6827921,ENSG00000283420,MIR4278,100422999
5,7269415,7269467,163093573,163093628,ENSG00000283468,MIR4454,100616234
5,7396342,7830194,7396137,7830081,ENSG00000078295,ADCY2,108
5,7830490,7851603,7830377,7851133,ENSG00000215217,C5orf49,134121
5,7859271,7869150,7859158,7869031,ENSG00000124279,FASTKD3,79072
5,7869216,7901235,7869147,7901113,ENSG00000124275,MTRR,4552
5,9035137,9546233,9035032,9546075,ENSG00000112902,SEMA5A,9037
5,9053927,9054007,9053815,9053895,ENSG00000266415,MIR4636,100616326
5,9548938,9549026,9548835,9548905,ENSG00000278715,SNORD123,100113384
5,1461541,1524076,1461426,1523960,ENSG00000153395,LPCAT1,79888
5,9629108,9630463,9627346,9630351,ENSG00000169777,TAS2R1,50834
5,1392904,1445543,1392793,1445440,ENSG00000276996,SLC6A3,6531
5,1309424,1309492,1309309,1309377,ENSG00000263670,MIR4457,100616235
5,127419482,127525380,128083765,128189677,ENSG00000064651,SLC12A2,6558
5,140372,190087,92167,189966,ENSG00000153404,PLEKHG4B,153478
5,191625,195468,191494,196334,ENSG00000185028,LRRC14B,389257
5,204874,218297,196867,218153,ENSG00000164366,CCDC127,133957
5,218355,256814,218319,257082,ENSG00000073578,SDHA,6389
5,271735,315089,271645,314974,ENSG00000249915,PDCD6,10016
5,304291,438405,321713,438285,ENSG00000063438,AHRR,57491
5,443333,467409,443175,467290,ENSG00000180104,EXOC3,11336
5,473333,524549,470455,524449,ENSG00000066230,SLC9A3,6550
5,535954,535997,535839,535882,ENSG00000264233,MIR4456,100616381
5,612404,653666,612339,653553,ENSG00000112877,CEP72,55722
5,659976,693510,659861,693352,ENSG00000171368,TPPP,11076
5,795719,851101,795604,850986,ENSG00000188818,ZDHHC11,79844
5,863849,892939,863740,892801,ENSG00000028310,BRD9,65980
5,892968,918164,892883,918120,ENSG00000071539,TRIP13,9319
5,1009076,1038927,1008801,1038943,ENSG00000276920,NKD2,85409
5,1050488,1112172,1050383,1112063,ENSG00000276482,SLC12A7,10723
5,1063010,1063089,1062895,1062974,ENSG00000263834,MIR4635,100616479
5,1201709,1225230,1201594,1225111,ENSG00000174358,SLC6A19,340024
5,1225469,1246304,1225380,1246189,ENSG00000164363,SLC6A18,348932
5,1253286,1295162,1253166,1295068,ENSG00000164362,TERT,7015
5,1317999,1345002,1317751,1345099,ENSG00000049656,CLPTM1L,81037
5,10250281,10266501,10250279,10266389,ENSG00000150753,CCT5,22948
5,10277706,10308168,10277594,10307902,ENSG00000164237,CMBL,134147
5,10440846,10441963,10441289,10441792,ENSG00000207375,ROPN1L-AS1,100505845
5,32354455,32444844,32354349,32444740,ENSG00000056097,ZFR,51663
5,32585604,32604185,32531632,32601323,ENSG00000113387,SUB1,10923
5,32711437,32791830,32711722,32786421,ENSG00000113389,NPR3,4883
5,33527286,33892124,33523534,33891990,ENSG00000151388,ADAMTS12,81792
5,33936490,33939023,33936385,33938918,ENSG00000277069,RXFP3,51289
5,33944720,33984780,33944622,33984693,ENSG00000281919,SLC45A2,51151
5,33987090,34008220,33997243,34008028,ENSG00000242110,AMACR,23600
5,34017962,34043371,34019452,34043213,ENSG00000082196,C1QTNF3,114899
5,34656595,34832717,34656327,34832612,ENSG00000039560,RAI14,26064
5,34839268,34899564,34839163,34899456,ENSG00000205838,TTC23L,153657
5,34905365,34915780,34908171,34918989,ENSG00000113456,RAD1,5810
5,34915819,34925787,34915710,34925996,ENSG00000113460,BRIX1,55299
5,34929697,34959069,34929558,34958964,ENSG00000168724,DNAJC21,134218
5,34998205,35048240,34998101,35047949,ENSG00000113492,AGXT2,64902
5,35055801,35230823,35055701,35230487,ENSG00000113494,PRLR,5618
5,35617988,35814713,35617862,35814611,ENSG00000152582,SPEF2,79925
5,35856976,35879705,35856890,35879603,ENSG00000168685,IL7R,3575
5,35904397,35938881,35904294,35938779,ENSG00000152611,CAPSL,133690
5,35953190,35991535,35951005,35991390,ENSG00000145626,UGT3A1,133688
5,36035118,36067023,36035020,36066882,ENSG00000168671,UGT3A2,167127
5,36103413,36152015,36098406,36151887,ENSG00000164187,LMBRD2,92255
5,36147993,36148090,36147891,36147988,ENSG00000207756,MIR580,693165
5,36152144,36184142,36152110,36184319,ENSG00000145604,SKP2,6502
5,32227110,32313114,32227006,32312939,ENSG00000150712,MTMR12,54545
5,32124823,32174425,32124715,32174319,ENSG00000113384,GOLPH3,64083
5,31936207,31936265,31936101,31936159,ENSG00000266243,MIR4279,100422874
5,31798995,32111038,31639130,32110932,ENSG00000133401,PDZD2,23037
5,10441973,10465138,10441523,10465024,ENSG00000145491,ROPN1L,83853
5,10564434,10657928,10564069,10657816,ENSG00000164236,ANKRD33B,651746
5,10679341,10761387,10679229,10761234,ENSG00000112977,DAP,1611
5,10971951,11904110,10971835,11904446,ENSG00000169862,CTNND2,1501
5,13690436,13944589,13690327,13944688,ENSG00000039139,DNAH5,1767
5,14143828,14509458,14143341,14510204,ENSG00000038382,TRIO,7204
5,14704908,14871887,14704799,14871778,ENSG00000154122,ANKH,56172
5,14826037,14826121,14825928,14826012,ENSG00000264792,MIR4637,100616271
5,15500304,15939900,15500179,15939793,ENSG00000183580,FBXL7,23194
5,16451627,16465894,16451518,16465800,ENSG00000173545,ZNF622,90441
5,16662015,16936385,16661906,16936288,ENSG00000145555,MYO10,4651
5,19473154,19988353,19473047,20575873,ENSG00000145526,CDH18,1016
5,21459588,21497305,21459479,21474705,ENSG00000183666,GUSBP1,728411
5,21750972,22853731,21750672,22853344,ENSG00000154162,CDH12,1010
5,22142460,22152379,22142351,22152356,ENSG00000207279,PMCHL1,5369
5,23507723,23528706,23507608,23528093,ENSG00000164256,PRDM9,56979
5,24487208,24645085,24487099,24644978,ENSG00000040731,CDH10,1008
5,26880708,27038689,26880596,27038586,ENSG00000113100,CDH9,1007
5,28926976,28927420,28926815,28927023,ENSG00000252326,LSP1P3,729862
5,31193761,31329253,31193685,31329146,ENSG00000113361,CDH6,1004
5,31400601,31532282,31400493,31532093,ENSG00000113360,DROSHA,29102
5,31532372,31555165,31532300,31555053,ENSG00000082213,C5orf22,55322
5,17216931,17276954,17216822,17276843,ENSG00000176788,BASP1,10409
5,65440045,65479444,66144834,66179114,ENSG00000153914,SREK1,140890
5,40831429,40835387,40825261,40835222,ENSG00000145592,RPL37,6167
5,66478103,66492617,67179612,67196799,ENSG00000134061,CD180,4064
5,98104998,98132198,98769294,98796494,ENSG00000174136,RGMB,285704
5,98105321,98108788,98769617,98773139,ENSG00000246763,RGMB-AS1,503569
5,98190907,98262238,98853984,98929007,ENSG00000153922,CHD1,1105
5,99871123,99922440,100535373,100586741,ENSG00000174132,FAM174A,345757
5,100142638,100238987,100806932,100903282,ENSG00000113532,ST8SIA4,7903
5,101569691,101632253,102233985,102296284,ENSG00000173930,SLCO4C1,353189
5,101707651,101834720,102371773,102499001,ENSG00000205359,SLCO6A1,133482
5,102201526,102366808,102755321,103029713,ENSG00000145730,PAM,5066
5,102421703,102455842,103085999,103120138,ENSG00000145723,GIN1,54826
5,102465009,102539224,103120199,103212799,ENSG00000145725,PPIP5K2,23262
5,102884555,102898490,103548854,103562789,ENSG00000112874,NUDT12,83594
5,104435174,104435799,105099472,105100098,ENSG00000232159,RAB9BP1,9366
5,106712589,107006596,107376893,107670937,ENSG00000184349,EFNA5,1946
5,107194733,107717799,107859034,108382098,ENSG00000145743,FBXL17,64839
5,108083522,108523373,108747896,109196841,ENSG00000151422,FER,2241
5,108670409,108745675,109334721,109409974,ENSG00000198961,PJA2,9867
5,109025155,109203429,109689926,109869625,ENSG00000112893,MAN2A1,4124
5,109755197,110062450,110419495,110726671,ENSG00000186952,TMEM232,642987
5,110074753,110098484,110739006,110765157,ENSG00000164209,SLC25A46,91137
5,110407389,110413722,111071712,111078026,ENSG00000145777,TSLP,85480
5,110427869,110466200,111092347,111130502,ENSG00000134987,WDR36,134430
5,96496570,96519005,97160866,97183247,ENSG00000058729,RIOK2,55781
5,110559946,110820748,111224383,111494886,ENSG00000152495,CAMK4,814
5,96427573,96478520,97091866,97142611,ENSG00000145721,LIX1,167410
5,96211643,96255406,96876499,96919703,ENSG00000164308,ERAP2,64167
5,89770680,89810369,90474863,90514557,ENSG00000113356,POLR3G,10622
5,89811444,89825401,90515625,90529584,ENSG00000176018,LYSMD3,116068
5,90664540,90679149,91368630,91383317,ENSG00000113369,ARRDC3,57561
5,90676163,90716532,91380849,91548799,ENSG00000281357,ARRDC3-AS1,100129716
5,92745064,92906499,93409469,93585627,ENSG00000237187,NR2F1-AS1,441094
5,92919042,92929786,93583221,93594611,ENSG00000175745,NR2F1,7025
5,92953430,93447404,93617724,94111663,ENSG00000113391,FAM172A,83989
5,93076014,93077309,93733219,93741600,ENSG00000248483,POU5F2,134187
5,93486555,93954309,94152965,94618571,ENSG00000185261,KIAA0825,285600
5,94042288,94620279,94703689,95285094,ENSG00000175471,MCTP1,79772
5,94727047,94786144,95391365,95450441,ENSG00000153347,FAM81B,153643
5,94799598,94890709,95461754,95554977,ENSG00000198677,TTC37,9652
5,94890824,94940806,95555100,95605102,ENSG00000164291,ARSK,153642
5,94955979,94957284,95620086,95622142,ENSG00000178015,GPR150,285601
5,94982480,94992849,95646776,95658082,ENSG00000175449,RFESD,317671
5,94994019,95018714,95658314,95682991,ENSG00000145757,SPATA9,83890
5,95066849,95132071,95731335,95796361,ENSG00000164292,RHOBTB3,22836
5,95149552,95158577,95751318,95822726,ENSG00000173221,GLRX,2745
5,95220801,95297775,95885097,95961851,ENSG00000118985,ELL2,22936
5,95414841,95414916,96079137,96079212,ENSG00000207578,MIR583,693168
5,95726039,95768985,96390332,96433248,ENSG00000175426,PCSK1,5122
5,95997906,96110385,96702800,96774683,ENSG00000153113,CAST,831
5,96096513,96143892,96774483,96807945,ENSG00000164307,ERAP1,51752
5,96294155,96365115,96936079,97037513,ENSG00000113441,LNPEP,4012
5,89754019,89770585,90458208,90474771,ENSG00000176055,MBLAC2,153364
5,110834021,110848157,111496032,111512535,ENSG00000164211,STARD4,134429
5,111064999,111312628,111730690,111997464,ENSG00000134986,NREP,9315
5,118788137,118878030,119452496,119542332,ENSG00000133835,HSD17B4,3295
5,118965253,118971517,119629558,119635821,ENSG00000164334,FAM170A,340069
5,119800018,120022964,120464299,120687314,ENSG00000184838,PRR16,51334
5,121297655,121364295,121961974,122028633,ENSG00000151304,SRFBP1,153443
5,121398889,121414055,122063194,122078259,ENSG00000113083,LOX,4015
5,121465214,121489266,122129545,122153569,ENSG00000164185,ZNF474,133923
5,121647819,121799794,122312236,122464219,ENSG00000064692,SNCAIP,9627
5,121772191,121814782,122436496,122479087,ENSG00000250328,MGC32805,153163
5,122110690,122170234,122775079,122834543,ENSG00000205302,SNX2,6643
5,122181159,122344902,122845612,123009205,ENSG00000064652,SNX24,28966
5,122359077,122372425,123023249,123036725,ENSG00000168938,PPIC,5480
5,122424840,122523745,123089240,123194266,ENSG00000061455,PRDM6,93166
5,122680578,122759286,123344894,123423558,ENSG00000168944,CEP120,153241
5,122881110,122952738,123545633,123615446,ENSG00000151292,CSNK1G3,1456
5,123972609,124080865,124636914,124746639,ENSG00000168916,ZNF608,57507
5,125877532,125931082,126541840,126595219,ENSG00000164904,ALDH7A1,501
5,125936606,125962944,126600946,126627252,ENSG00000164902,PHAX,51808
5,126112314,126172712,126777135,126837020,ENSG00000113368,LMNB1,4001
5,126386995,126409184,127051303,127073502,ENSG00000164241,C5orf63,401207
5,126626455,126796910,127290795,127461222,ENSG00000145794,MEGF10,84466
5,65892175,66465423,66828775,67167264,ENSG00000069020,MAST4,375449
5,126853308,126890780,127517639,127555085,ENSG00000164244,PRRC1,133619
5,118691595,118730294,119268691,119393394,ENSG00000145779,TNFAIP8,25816
5,110847923,111075423,111510395,111731029,ENSG00000246859,STARD4-AS1,100505678
5,118407083,118584822,119071489,119249127,ENSG00000172869,DMXL1,1657
5,118172568,118324240,118836073,118988547,ENSG00000169570,DTWD2,285605
5,111248204,111353003,111912507,112017306,ENSG00000250095,NREP-AS1,100873948
5,111498314,111755010,112162618,112419277,ENSG00000129595,EPB41L4A,64097
5,111496222,111498198,112160525,112164818,ENSG00000251815,EPB41L4A-AS1,114915
5,111497181,111497314,112161484,112161617,ENSG00000238363,SNORA13,654322
5,112073555,112181936,112737884,112846239,ENSG00000134982,APC,324
5,112196884,112228776,112861286,112869788,ENSG00000153037,SRP19,6728
5,112212080,112258031,112876384,112922227,ENSG00000129625,REEP5,7905
5,112312406,112357892,112976797,113022195,ENSG00000172795,DCP2,167227
5,112357795,112824527,113022105,113488453,ENSG00000171444,MCC,4163
5,112768250,112770728,113432552,113434989,ENSG00000212122,TSSK1B,83942
5,112849390,112930984,113513693,113595284,ENSG00000047188,YTHDC2,64848
5,113698015,113832197,114362318,114496497,ENSG00000080709,KCNN2,3781
5,114460458,114516243,115124761,115180159,ENSG00000152503,TRIM36,55521
5,114546526,114598569,115204011,115262877,ENSG00000164219,PGGT1B,5229
5,114602884,114632458,115267354,115296065,ENSG00000164221,CCDC112,153733
5,114856607,114880591,115520907,115544775,ENSG00000145780,FEM1C,56929
5,114914338,114961876,115578641,115626161,ENSG00000251201,TMED7-TICAM2,100302736
5,115140429,115152405,115804732,115816659,ENSG00000129596,CDO1,1036
5,115163893,115177548,115828199,115841565,ENSG00000145782,ATG12,9140
5,115177618,115249778,115841934,115914081,ENSG00000177879,AP3S1,1176
5,115387162,115394827,116032323,116060118,ENSG00000268223,ARL14EPL,644100
5,115420726,115628978,116085024,116293287,ENSG00000145781,COMMD10,51397
5,115779250,115910551,116443554,116574823,ENSG00000092421,SEMA6A,57556
5,118310280,118310362,118974585,118974670,ENSG00000283498,MIR1244-2,100422885
5,89689528,89705603,90392256,90409756,ENSG00000153140,CETN3,1070
5,121187649,121188523,121851881,121852833,ENSG00000181867,FTMT,94033
5,88014057,88199922,88718240,88904257,ENSG00000081189,MEF2C,4208
5,72469022,72470970,73173192,73175143,ENSG00000164325,TMEM174,134288
5,72742084,72744352,73446265,73448777,ENSG00000251493,FOXD1,2297
5,72794249,72801448,73498407,73505495,ENSG00000145741,BTF3,689
5,72848024,72861511,73552189,73565639,ENSG00000164331,ANKRA2,57763
5,72861597,72877794,73565742,73583380,ENSG00000164338,UTP15,84135
5,72921982,73237818,73813517,73941187,ENSG00000214944,ARHGEF28,64283
5,73923230,73937249,74627405,74641424,ENSG00000171617,ENC1,8507
5,73980968,74017113,74685232,74721288,ENSG00000049860,HEXB,3074
5,74017030,74063042,74721205,74767117,ENSG00000164347,GFM2,84340
5,74062815,74072737,74767248,74780113,ENSG00000164346,NSA2,10412
5,74073398,74162663,74777573,74866966,ENSG00000198780,FAM169A,26049
5,74323288,74326724,75025345,75052558,ENSG00000176928,GCNT4,51301
5,74364121,74532703,75068296,75236878,ENSG00000145700,ANKRD31,256006
5,74632992,74657926,75337269,75364001,ENSG00000113161,HMGCR,3156
5,74807656,74895646,75511755,75601144,ENSG00000122008,POLK,51426
5,74907300,74967671,75611452,75671846,ENSG00000189045,ANKDD1B,728780
5,74970023,75013313,75674123,75717437,ENSG00000152359,POC5,134359
5,75379304,75621416,76083382,76333956,ENSG00000122012,SV2C,22987
5,75699148,76003957,76403284,76708132,ENSG00000145703,IQGAP2,10788
5,75911306,75919259,76615481,76623403,ENSG00000164220,F2RL2,2151
5,76011867,76031595,76716125,76735770,ENSG00000181104,F2R,2149
5,76114832,76131140,76819029,76835315,ENSG00000164251,F2RL1,2150
5,72416387,72427644,73120574,73131809,ENSG00000157111,TMEM171,134285
5,76145825,76217056,76850013,76921650,ENSG00000171643,S100Z,170591
5,72251807,72386349,72956040,73090522,ENSG00000157107,FCHO2,115548
5,72143929,72210215,72848183,72908951,ENSG00000083312,TNPO1,3842
5,68389775,68426899,69094013,69131069,ENSG00000145740,SLC30A5,64924
5,67511583,67597649,68215755,68301821,ENSG00000145675,PIK3R1,5295
5,89312437,89312537,90016620,90016720,ENSG00000264342,MIR3660,100500825
5,68462836,68474070,69167149,69178245,ENSG00000134057,CCNB1,891
